id,language,text,intent,source
2369,ne,अहिले हजुरबुबा सँग भेट भयो है,family_reunification_status,nepali_dataset.csv
2370,ne,भूकम्पदेखि छोरी को फोन लाग्दैन,family_member_missing,nepali_dataset.csv
2371,ne,उद्धारकालागि कहाँ फोन गर्ने,emergency_contact_request,nepali_dataset.csv
2372,ne,भाँचिएको हातको लागि प्राथमिक उपचार???,first_aid_query,nepali_dataset.csv
2373,ne,राहत शिविरमाबुबा भेटियो,family_reunification_status,nepali_dataset.csv
2374,ne,भूकम्पपछि छोरीलाई भेट्टाउन सकिएको छैन,family_member_missing,nepali_dataset.csv
2375,ne,घरबाट धुवाँआइरहेको छ,fire_incident_report,nepali_dataset.csv
2376,ne,पोखरानजिक ग्यास चुहावट भयो,gas_leak_report,nepali_dataset.csv
2377,ne,हजुरबुबा लडेरढाडमा चोट लाग्यो,injury_report,nepali_dataset.csv
2378,ne,दिदी लाई छातीमा दुखाइ भइरहेको छ,medical_emergency_request,nepali_dataset.csv
2379,ne,जाजरकोट मा भूकम्प गयो???,earthquake_occurring_report,nepali_dataset.csv
2380,ne,विस्थापितहरूलाई बस्नेठाउँ चाहिन्छ,shelter_request,nepali_dataset.csv
2381,ne,बेहोस भएको मान्छेलाई कसरी मद्दत गर्ने छिटो,first_aid_query,nepali_dataset.csv
2382,ne,घरधेरै हल्लियो,earthquake_occurring_report,nepali_dataset.csv
2383,ne,ग्यासचुल्होले आगो लाग्यो,fire_incident_report,nepali_dataset.csv
2384,ne,डाक्टर तुरुन्तैचाहियो,medical_emergency_request,nepali_dataset.csv
2385,ne,धन्यवाददाई,goodbye_thanks,nepali_dataset.csv
2386,ne,हाइ हजुर,greeting,nepali_dataset.csv
2387,ne,राहत शिविरमा हजुरआमा भेटियो!!,family_reunification_status,nepali_dataset.csv
2388,ne,दाजु र बालबालिकाका लागि आश्रय चाहियो,shelter_request,nepali_dataset.csv
2389,ne,भक्तपुर मा बिजुलीको तार खसेको छ छिटो,power_outage_report,nepali_dataset.csv
2390,ne,बाई है प्लिज,goodbye_thanks,nepali_dataset.csv
2391,ne,हजुरबुबा लाई गम्भीरचोट लागेको छ,injury_report,nepali_dataset.csv
2392,ne,जाँच्दैछु प्लिज,fallback_unclear,nepali_dataset.csv
2393,ne,के छ हाल हजुर,greeting,nepali_dataset.csv
2394,ne,भक्तपुर नजिक पहिरोले सडकबन्द भयो,road_blockage_report,nepali_dataset.csv
2395,ne,हजुरआमा लाई गम्भीर चोट लागेको छ,injury_report,nepali_dataset.csv
2396,ne,गोर्खानजिक पहिरोले सडक बन्द भयो,road_blockage_report,nepali_dataset.csv
2397,ne,गोर्खा नजिकको पुल भत्कियो,road_blockage_report,nepali_dataset.csv
2398,ne,ग्यास चुहियो छिटो,gas_leak_report,nepali_dataset.csv
2399,ne,अहिले मैले के गर्नुपर्छ!!,status_check_general,nepali_dataset.csv
2400,ne,छत खसेर दिदी थुनिनुभयो,trapped_debris_report,nepali_dataset.csv
2401,ne,बुबा सुरक्षित हुनुहुन्छभनेर स्थिति अपडेट गर्न चाहन्छु,family_reunification_status,nepali_dataset.csv
2402,ne,काठमाडौं माआगो लागेको छ,fire_incident_report,nepali_dataset.csv
2403,ne,गोर्खा मा घर भत्कियो प्लिज,building_collapse_report,nepali_dataset.csv
2404,ne,पाल शिविरको स्थान चाहियो,shelter_request,nepali_dataset.csv
2405,ne,कोही सास फेर्न सकिरहेको छैन,medical_emergency_request,nepali_dataset.csv
2406,ne,पोखरा मा आगो छिट्टैफैलिँदैछ,fire_incident_report,nepali_dataset.csv
2407,ne,ललितपुर को लागिपराकम्प चेतावनी,aftershock_information_query,nepali_dataset.csv
2408,ne,दाजु लाई एम्बुलेन्स चाहियो छिटो,medical_emergency_request,nepali_dataset.csv
2409,ne,हजुरबुबा लाई गहिरो घाउ छ छिटो,injury_report,nepali_dataset.csv
2410,ne,गोर्खा नजिकैको घरमा आगो लागेको छ,fire_incident_report,nepali_dataset.csv
2411,ne,नमस्ते बहिनी प्लिज,greeting,nepali_dataset.csv
2412,ne,भूकम्प अघि के के तयार राख्ने!!,preparedness_tips_query,nepali_dataset.csv
2413,ne,पोखरा मा बिजुलीको तार खसेको छ???,power_outage_report,nepali_dataset.csv
2414,ne,भूकम्प भर्खरै आएको हो!!,earthquake_occurring_report,nepali_dataset.csv
2415,ne,बुबा र बालबालिकाका लागि आश्रयचाहियो,shelter_request,nepali_dataset.csv
2416,ne,छत खसेरहजुरआमा थुनिनुभयो,trapped_debris_report,nepali_dataset.csv
2417,ne,अहिले भूकम्प गयो,earthquake_occurring_report,nepali_dataset.csv
2418,ne,काठमाडौं मा बिजुली गएको छ है,power_outage_report,nepali_dataset.csv
2419,ne,हजुरआमा लडेरढाडमा चोट लाग्यो छिटो,injury_report,nepali_dataset.csv
2420,ne,घर पूर्ण रूपमा भत्कियो प्लिज,building_collapse_report,nepali_dataset.csv
2421,ne,इँटा खसेर लाग्यो,injury_report,nepali_dataset.csv
2422,ne,हेल्लो,greeting,nepali_dataset.csv
2423,ne,भूकम्पपछि हजुरबुबा लाईभेट्टाउन सकिएको छैन,family_member_missing,nepali_dataset.csv
2424,ne,काठमाडौं नजिक ग्यास चुहावट भयो!!,gas_leak_report,nepali_dataset.csv
2425,ne,भूकम्पको लागि गो-ब्याग कसरी तयार पार्ने,preparedness_tips_query,nepali_dataset.csv
2426,ne,पर्खालमा ठूला चिरा छन् बाहिरिनु पर्छ कि है,building_damage_check,nepali_dataset.csv
2427,ne,मेरो परिवारको सदस्य सुरक्षित भेटियो,family_reunification_status,nepali_dataset.csv
2428,ne,भूकम्पपछि हजुरबुबा लाई भेट्टाउन सकिएको छैन प्लिज,family_member_missing,nepali_dataset.csv
2429,ne,छोरी को बेपत्ता व्यक्ति रिपोर्ट प्लिज,family_member_missing,nepali_dataset.csv
2430,ne,अहिले नै मद्दत चाहियो,sos_help_request,nepali_dataset.csv
2431,ne,अहिले मैले केकदम चाल्ने,status_check_general,nepali_dataset.csv
2432,ne,मेरो घरलाई भूकम्प प्रतिरोधी कसरीबनाउने,preparedness_tips_query,nepali_dataset.csv
2433,ne,हजुरबुबा को बेपत्ता व्यक्ति रिपोर्ट हजुर,family_member_missing,nepali_dataset.csv
2434,ne,दमकलको सम्पर्क नम्बर,emergency_contact_request,nepali_dataset.csv
2435,ne,आमा लाई छातीमा दुखाइ भइरहेको छ प्लिज,medical_emergency_request,nepali_dataset.csv
2436,ne,भेटिएकोपरिवार सदस्य कसरी दर्ता गर्ने,family_reunification_status,nepali_dataset.csv
2437,ne,ठिकै छ छोड्नुहोस्,goodbye_thanks,nepali_dataset.csv
2438,ne,ललितपुर मा घर भत्कियो,building_collapse_report,nepali_dataset.csv
2439,ne,सहयोग गर्नुहोस्!!,sos_help_request,nepali_dataset.csv
2440,ne,बुबा भग्नावशेषमुनिथुनिनुभयो,trapped_debris_report,nepali_dataset.csv
2441,ne,घर बलिरहेको छ दमकलचाहियो,fire_incident_report,nepali_dataset.csv
2442,ne,भूकम्पदेखि बुबा को फोन लाग्दैन,family_member_missing,nepali_dataset.csv
