text,intent,split
mero saathi haru ra kids ko lagi shelter chai,shelter_request,train
thankks,goodbye_thanks,train
सहयोगगर्नु होला,sos_help_request,train
ftershock kati samma rahanxa asap,aftershock_information_query,train
help me pls im scared pls,sos_help_request,train
दिदी सुरक्षित हुनुहुन्छ भनेर स्थिति अपडेट गर्न चाहन्छु प्लिज,family_reunification_status,train
child helpline number urgent pls,emergency_contact_request,train
my sister is nuconscious,medical_emergency_request,train
बचाउनुहोस्???,sos_help_request,train
ललितपुर मा घर भत्कियो,building_collapse_report,train
mero bhai debris muni thuniyo,trapped_debris_report,train
where is the nearest safe zone plz,safe_location_query,train
mero bhai unconscious hbayo,medical_emergency_request,train
मौसम कस्तो छ छिटो,fallback_unclear,train
नम्सतेजी,greeting,train
no clen water available here,food_water_request,train
thanks a lot plz,goodbye_thanks,train
themain road is blocked,road_blockage_report,train
wnt to update status that my grandfather is safe,family_reunification_status,train
immedite help chai xa,sos_help_request,train
शुभ प्रभात???,greeting,train
गोर्खा जान सकँिदैन सडक बन्द छ छिटो,road_blockage_report,train
13456,fallback_unclear,train
evacuation ko instructionsdinu hos,evacuation_guidance_query,train
काठमाडौं मा जोडदार धक्का महसुस भयो???,earthquake_occurring_report,train
blah blah blah,fallback_unclear,train
सडकचिरा परेर जान सकिँदैन,road_blockage_report,train
heart attacksymptoms need doctor,medical_emergency_request,train
aftershock katistrong huncha,aftershock_information_query,train
pani ko supply ban dbhayo pani chai asap,food_water_request,train
stuck undr a collapsed wall,trapped_debris_report,train
mero saathi lai ammbulance chai urgent,medical_emergency_request,train
bhina dekhi mero buwa bata khabar xaina,family_member_missing,train
छोरा अझै घर आउनुभएको छैन!!,family_member_missing,train
koi vne help gara na,sos_help_request,train
kitchen ma aago agyo bhukampa ko bela,fire_incident_report,train
hy htere,greeting,train
how longd o aftershocks continue,aftershock_information_query,train
हाम्रो क्षेत्रमाबिजुली कटौती भयो,power_outage_report,train
hami abhi evacuate garnu parxa ki urgent pls,evacuation_guidance_query,train
the main road is blocked,road_blockage_report,train
hamro area ma power line khaseko cha,power_outage_report,train
reeleif camp ma mero bhai bhetiyo,family_reunification_status,train
ago chittai ailira xa Kathmandu ma,fire_incident_report,train
aftershock kat istrong huncha,aftershock_information_query,train
भूकम्प अघिक े के तयार राख्ने,preparedness_tips_query,train
आपतकलाीन किटमा के के हुनुपर्छ छिटो,preparedness_tips_query,train
काठमाडौं मा जोडदार धकक्ा महसुस भयो,earthquake_occurring_report,train
mero saathi pinned under debris mlaai help chai,trapped_debris_report,train
पोखरा नजिक पहिरोले सडक बन्द भयो छिटो,road_blockage_report,train
शुभ साँझ है,greeting,train
wha'ts your favorite food plz,fallback_unclear,train
दिदी र बालबालिकाका लागि आश्रय चाहियो,shelter_request,train
have no theard from my brother since morning plz,family_member_missing,train
mero aama unconscious bayo,medical_emergency_request,train
apartment block collapsed nearby,building_collapse_report,train
plese rescue me mlai help chai,sos_help_request,train
ठिकै छ छोड्नुहोस्,goodbye_thanks,train
acnnot move stuck under conccrete malai,trapped_debris_report,train
bihana dekhi mero didi btaa khabra xaina,family_member_missing,train
दाजु लाई गम्भीरचोट लागेको छ,injury_report,train
नजिकैको सुरक्षित भेल ाहुने ठाउँ!!,safe_location_query,train
सहयोग चाहिय?ो??,sos_help_request,train
ललितपुर मा आगो छिट्टै फैलँिदैछ छिटो,fire_incident_report,train
what to do during evacuation,evacuation_guidance_query,train
do we need to evacuate immediately now,evacuation_guidance_query,train
छत खसेर दिदी थुनिनुभयो हजुर,trapped_debris_report,train
मेरो घरलाईभूकम्प प्रतिरोधी कसरी बनाउने,preparedness_tips_query,train
wall bhatkiyo roadma,building_collapse_report,train
भत्किएको घरभित्र फसेको छु छिटो,trapped_debris_report,train
hlp hellp,sos_help_request,train
भूकम्प ५मिनेट अगाडि आएको हो,earthquake_occurring_report,train
my grandmother is unconscious pls,medical_emergency_request,train
national emergency operation center number,emergency_contact_request,train
मद्दत चाहियो,sos_help_request,train
najikko relief camp kaha cha,shelter_request,train
पोखरा मा बिजुली गएको छ,power_outage_report,train
मौसम कस्तो छ,fallback_unclear,train
my son is stuck underthe roof,trapped_debris_report,train
अहिले मैले के गर्ुनपर्छ!!,status_check_general,train
mero didi ko phone lagdaina bhukampa dehki,family_member_missing,train
electrical fire lagyo plz,fire_incident_report,train
mero aama buwa ra ids ko lagi shelter chai,shelter_request,train
budo budi snga kasari evacuaet garne,evacuation_guidance_query,train
mero sathi debris munni thuniyo,trapped_debris_report,train
गर्भवती महिलालाई उपचार चाहियो है,medical_emergency_request,train
we just felt an earthquakein Bhaktapur,earthquake_occurring_report,train
भग्नावशेष खसेर टाउकोमा चोट लाग्यो,injury_report,train
पराकम्पकति समयसमम् रहन्छ,aftershock_information_query,train
entire building came down in Bhaktapur,building_collapse_report,train
ललितपुर नजिकपहिरोले सडक बन्द भयो,road_blockage_report,train
mreo buwa unconscoius bhayo,medical_emergency_request,train
najikai ko apartmentbhaktiyo,building_collapse_report,train
my mother is trappe under debris,trapped_debris_report,train
नजिकै कुनै राहत शिविर छ कि है,shelter_request,train
sas pherna sakeko xxaina kio,medical_emergency_request,train
power outge in Pokhara,power_outage_report,train
भूकम्पदेखि बिजुली छैन,power_outage_report,train
