text,intent,split
सिलिन्डरबाट ग्यासचुहिँदैछ,gas_leak_report,train
where is the designated safe zonein Pokhara,safe_location_query,train
my grandmother having chestpain,medical_emergency_request,train
hi are uu working offline,greeting,train
छत खसेर हजुरबुबा थुनिनुभयो,trapped_debris_report,train
bhukampa gayo Pokhraa ma,earthquake_occurring_report,train
how to stop bleeding,first_aid_query,validation
how to register a found family member,family_reunification_status,validation
नमस्कार!!,greeting,train
powre outage in Jajarkot,power_outage_report,train
"dhanyaabd, bye bye",goodbye_thanks,train
found my grandmother at the relief camp,family_reunification_status,train
power lines down in Gorka,power_outage_report,train
बुबा रबालबालिकाका लागि आश्रय चाहियो,shelter_request,train
khane pani chainha,food_water_request,train
evacuation instructions please,evacuation_guidance_query,validation
behosh bhako mnxe lai kasari help garne,first_aid_query,train
how to help chokingg person,first_aid_query,train
Kathmandu ko lagi aftershock warning,aftershock_information_query,train
yo bhukampa sanga relatd xaina,fallback_unclear,train
दाजु र बालबालिकाका लागि आश्रय चाहियो,shelter_request,train
gas leak near oGrkha,gas_leak_report,train
entire building came down in Kathmandu,building_collapse_report,train
haat bhachiyo help chai???,injury_report,train
मलाई चोट लागेको छ प्लिज,injury_report,train
आमाबेहोस हुनुभयो,medical_emergency_request,train
my sister having chest pain,medical_emergency_request,train
medical help needed urgently,medical_emergency_request,train
बालहेल्पलाइन नम्बर,emergency_contact_request,train
अहिले दिदी सँग भेट भयो प्लिज,family_reunification_status,train
please someone heelp,sos_help_request,train
aago chittai failira xa bazaar ma pls,fire_incident_report,train
एम्बुलेन्सको नम्बर केहो,emergency_contact_request,train
हजुरआमा लाई गम्भीर चोट लागेको छ,injury_report,validation
earthquakepreparedness tips please,preparedness_tips_query,train
पोखरा मा सम्पूर्ण भवन ढल्यो,building_collapse_report,validation
ललितपुरजान सकिँदैन सडक बन्द छ,road_blockage_report,train
earthquake just occurred 5 minutes ago,earthquake_occurring_report,validation
भूकम्पदेखिबिजुली छैन,power_outage_report,train
gas leak near Kathmandu now,gas_leak_report,validation
राहत शिविरमा बुबा भेटियो,family_reunification_status,train
my grandfather is stuck under the roof???,trapped_debris_report,validation
need foodsupplies for family,food_water_request,train
anle sprain bhayo hidna sakina,injury_report,train
cpr stps please,first_aid_query,train
भूकम्पदेखि हजुरबुबा बेपत्ता हुनुभएको छ हजुर,family_member_missing,train
छत खसेर बुबा थुनिनुभयो,trapped_debris_report,train
डाक्टर तुरुन्तैचाहियो,medical_emergency_request,train
गीतगाउन सक्छौ,fallback_unclear,train
यो भूकम्पसँग सम्बन्धित छैन प्लिज,fallback_unclear,train
building collapsed in oPkhara,building_collapse_report,train
भूकम्पदेखि बुबा को फोन लाग्दैन,family_member_missing,train
my sister has a deep wound,injury_report,train
power outage cha hamro area ma???,power_outage_report,train
process to reporta  family member found,family_reunification_status,train
कति पराकम्प आउने अपेक्षा छ,aftershock_information_query,validation
मुख्य सडक बन्दछ,road_blockage_report,train
myf ather is trapped under debris,trapped_debris_report,train
mero bhai unconscious hbayo,medical_emergency_request,train
गोर्खानजिकैको घरमा आगो लागेको छ,fire_incident_report,train
sabai hallyo bhukampa le!!!,earthquake_occurring_report,train
red corss ko helpline number,emergency_contact_request,train
काठमाडौं मा घर भत्कियो हजुर,building_collapse_report,train
काठमाडौं मा जोडदार धक्का महसुस भयो!!,earthquake_occurring_report,train
mero familyra kids ko lagi shelter chai,shelter_request,train
hamro area ma fir lagyo,fire_incident_report,validation
searching for my grandfather in Lalitpur,family_member_missing,validation
my fathe fell and hurt back,injury_report,train
के हामीअहिले नै निकासा गर्नुपर्छ,evacuation_guidance_query,train
अहिले हजुरबुबा सँगभेट भयो,family_reunification_status,validation
hello dai malai kei sodhnu thiyo,greeting,train
ललितपुर नजिकको पुलभत्कियो,road_blockage_report,train
हाम्रोघर पूर्ण रूपमा भत्कियो,building_collapse_report,train
भूकम्प भर्खरै आएको हो,earthquake_occurring_report,train
गोर्खा जान सकिँदैन सडक बन्द छ छिटो,road_blockage_report,train
stuck ca't get out,trapped_debris_report,train
निकासाका निर्देशनहरूदिनुहोस्,evacuation_guidance_query,train
छत खसेर छोरा थुनिनुभयो,trapped_debris_report,train
